"avgAnnCount","avgDeathsPerYear","TARGET_deathRate","incidenceRate","medIncome","popEst2015","studyPerCap","binnedInc","MedianAge","MedianAgeMale","MedianAgeFemale","AvgHouseholdSize","PctMarriedHouseholds","BirthRate","Data","PctEmpPrivCoverage.greater.than.mean","povertyNum","marriedNum","PctNoHS18_24Num","PctHS18_24Num","PctSomeCol18_24Num","PctBachDeg18_24Num","PctHS25_OverNum","PctBachDeg25_OverNum","PctEmployed16_OverNum","PctUnemployed16_OverNum","PctPrivateCoverageNum","PctPrivateCoverageAloneNum","PctPublicCoverageNum","PctPublicCoverageAloneNum","PctWhiteNum","PctBlackNum","PctAsianNum","PctOtherRaceNum"
224,78,159.2,474.1,49117,40444,0,"(48021.6, 51046.4]",39.3,37.9,40.7,2.62,58.05982551,4.883318928,"Training",TRUE,529817,2131399,509595,1253764,2135444,145599,1860424,404440,2426640,202220,2835125,2179932,1197143,541950,3915431,40903,27673,19088
1962.667684,903,166.5,453.5494221,55070,538133,535.1836814,"(54545.6, 61494.5]",34.6,33.5,35.7,2.47,41.77378576,6.13624584,"Training",TRUE,8879195,23677852,6834290,13453325,25238438,8287249,11785113,13130446,34386699,3820745,37023551,30350702,18081269,11031727,37198357,5998416,7130777,1006249
147,60,225.1,538.4,52377,27924,0,"(51046.4, 54545.6]",36.7,36.9,36.5,2.73,59.26801589,6.956521739,"Training",FALSE,351843,1594461,561273,1329183,812589,89357,1111376,234562,1521858,321126,1896040,1348730,994095,483086,2572736,108441,22744,9789
238,107,214.1,493.2,38183,39187,0,"(37413.8, 40362.7]",39.2,36.8,41.2,2.53,45.09386234,6.833686191,"Training",FALSE,842521,1806521,587805,1261822,1947594,121480,1449919,415383,1896651,407545,2170960,1540050,1641936,932651,2588592,321774,10531,17187
22,9,141.8,395.7,48535,3595,0,"(48021.6, 51046.4]",45.9,44.2,48.1,2.25,54.32816537,7.391304348,"Training",TRUE,42062,206713,45657,127263,142722,43859,136970,39186,218936,11504,269266,208151,104255,35591,358117,198,198,0
168,93,230,424.9,31486,30895,0,"[22640, 34218.1]",39.8,37.4,41.7,2.44,43.16723441,6.176009129,"Training",FALSE,920671,1464423,877418,1198726,902135,111222,1192547,213176,1476781,250250,1523124,1099862,1445886,868150,2648129,301589,12824,57852
48,24,203.6,397.4,35895,7913,0,"(34218.1, 37413.8]",47.7,46.7,49.1,0.0242,56.58610272,3.53569046,"Training",FALSE,159052,448668,16618,333929,440755,0,335512,76757,385364,34818,409894,289616,386155,219982,754644,0,3637,0
35,15,228.8,512.8,27635,5851,0,"[22640, 34218.1]",38,33.8,46.3,2.48,22.99248989,2.584269663,"Training",FALSE,230530,135159,322391,221753,40957,0,208296,50904,171435,84840,241647,164999,275583,163243,174194,284873,9672,102602
102,48,152.7,342,37933,27245,0,"(37413.8, 40362.7]",34.1,32.6,36.2,3.13,49.3301719,10.31353135,"Training",FALSE,602115,1247821,337838,1013515,1242372,130776,632084,307869,1452159,220685,1345903,1054382,1013515,651156,2516766,9199,26991,104423
182,81,179.1,410.4,43211,33693,1751.105571,"(42724.4, 45201]",41.3,39.2,43.5,2.56,53.81660264,4.543403039,"Training",FALSE,576151,1752036,845695,1121977,1314027,87602,1185994,336930,1630742,225744,2004734,1632553,1223056,643537,2955177,229226,18570,61500
35,16,123.9,261.1,40590,15772,0,"(40362.7, 42724.4]",30.6,29.1,31.9,3.75,54.065766,4.937906564,"Training",FALSE,460543,700277,481046,575678,495241,25236,496818,176647,736553,132485,716049,764213,564638,395878,782771,2603,11659,9056
5834,2059,162,455.3,33687,1455444,241.1635212,"[22640, 34218.1]",33.2,30.9,35.2,2.86,27.30922949,5.67890152,"Training",FALSE,45846486,45118764,35221745,38423722,62001915,9897020,39733622,17901962,74518733,20376216,62729637,47301930,75683088,55597961,30555564,48439295,5345179,55101688
189,83,188.5,460.8,40555,25467,0,"(40362.7, 42724.4]",47.1,46.1,48.8,2.5,55.42975288,4.101603165,"Training",FALSE,387099,1451619,404926,1212230,832771,96775,998307,269951,1158749,259764,1492367,985573,1123095,550088,2475483,13174,7132,6637
452,156,162.8,489.4,56008,75909,13.17366847,"(54545.6, 61494.5]",42,41.4,42.5,2.34,48.86415562,4.687933426,"Training",TRUE,895727,3673996,463045,1829407,4622859,683181,2565725,1472635,4721540,463045,5693175,4577313,2178589,964045,7263547,55420,89188,29796
57,22,176.2,452.4,42204,8908,0,"(40362.7, 42724.4]",43.7,40.8,50.3,2.47,50.22608696,8.755129959,"Training",TRUE,175488,415113,148764,258332,474797,8908,358102,78391,367010,77500,628905,472124,317125,159454,592315,256766,19424,5748
174,78,201,456.2,36675,30142,33.17629885,"(34218.1, 37413.8]",41,39.7,42,2.56,52.41587576,4.807405196,"Training",FALSE,786707,1573413,443088,1220751,1250893,99469,1220751,253193,1413660,226065,1742208,1460494,1332277,744508,2846356,78499,19132,14004
88,41,188.9,423.2,40646,14409,0,"(40362.7, 42724.4]",45.6,44.9,46,2.37,53.31902246,6.140350877,"Training",TRUE,226222,816991,237749,576360,517284,109509,737741,96541,785291,106627,939467,698171,590769,298267,1412077,7033,0,0
1083,392,169.2,458.4,58205,274458,29.14835785,"(54545.6, 61494.5]",33.2,32.2,34.3,2.59,50.03827713,4.927709813,"Training",TRUE,3458171,13475888,2250556,6394872,16083239,2717135,7300583,5214702,17153625,1344845,20529459,16796830,6669330,3403280,21701181,1242047,1164394,368548
22,9,197.3,461,31620,3939,3046.458492,"[22640, 34218.1]",39.3,44.3,37,2.21,32.64161526,3.938223938,"Training",FALSE,85083,169771,99657,79962,154409,59873,76417,56328,217039,43723,235553,178437,167408,95324,344749,13468,22905,5800
119,47,202.2,513.5,54331,21979,0,"(51046.4, 54545.6]",39.9,38.5,40.7,2.56,56.35803931,5.4001554,"Training",TRUE,248363,1257199,338477,804432,975868,76927,852786,250561,1371490,151656,1692383,1353907,622006,283530,2101545,51208,12525,6364
314,129,176.3,429.7,48461,66746,344.589938,"(48021.6, 51046.4]",37.5,36.3,38.9,2.76,56.07321838,5.790913336,"Training",TRUE,1141357,3557562,834325,2302737,3250531,287008,2269364,934444,3711078,513945,4051483,3190459,2102499,1194754,4867594,1446028,35073,185113
155,69,204.5,467.1,39303,28015,0,"(37413.8, 40362.7]",40.7,39.1,41.6,2.57,50.04163197,4.405016825,"Training",FALSE,535087,1442773,350188,1120600,1129005,201708,1114997,235326,1406353,263341,1675297,1357433,1137409,714383,2494079,212616,1401,24402
678,278,182.3,461.9,49261,125467,255.0471439,"(48021.6, 51046.4]",40.2,38.5,41.4,2.55,50.44795086,6.10521758,"Training",FALSE,1919646,6561925,2647354,3651090,5708749,539509,4014944,1631071,6837952,978643,7804048,5846763,4190598,2132939,10898401,748531,136422,243005
90,39,235.8,561.9,34494,12447,0,"(34218.1, 37413.8]",41.5,39.8,43,2.39,46.03019016,5.540488183,"Training",FALSE,291260,616127,120736,557626,515306,51033,479210,68459,641021,70948,689564,507838,561360,319888,736908,493517,2112,1006
61,25,160.2,426.9,47342,9769,0,"(45201, 48021.6]",41.5,40,42.7,2.23,50.37394451,4.356151269,"Training",TRUE,110390,518734,203196,211988,530457,31261,338008,118205,604702,44938,676015,524596,335077,164120,943211,14678,1675,3744
1962.667684,7,128.7,453.5494221,51923,3005,0,"(51046.4, 54545.6]",49.2,46,51.9,2.18,57.1945047,9.725158562,"Training",TRUE,30050,187813,93456,82337,71219,53489,107880,46578,183005,8114,231986,145604,106678,42371,291125,1563,0,4591
78,42,213.1,395.3,30990,11424,0,"[22640, 34218.1]",51.5,51.6,51.3,2.53,47.01030928,4.422110553,"Training",FALSE,333581,532359,421546,301594,391844,27418,474096,63975,622608,150797,582624,335866,661450,351860,999126,90185,1100,4300
128,55,202.2,480.4,30619,20464,0,"[22640, 34218.1]",42,41.2,44.1,2.57,48.37691045,6.951992754,"Training",FALSE,536157,996597,339703,824700,834932,47068,757168,90042,816514,257847,1027293,703962,1062082,620060,1937319,45674,595,31407
141,63,218.3,484.4,33595,26936,0,"[22640, 34218.1]",37.1,35.2,39.3,2.5,41.51020408,5.484147386,"Training",FALSE,668013,1104376,651852,1462625,482155,96970,1198652,156229,1125925,360943,1368349,1023568,1217508,797306,1666228,945270,12866,30249
568,185,163.7,496.6,81940,103227,106.5612679,"(61494.5, 125635]",41.9,40.4,43.2,2.65,61.85836692,4.125165648,"Training",TRUE,629685,6080071,1383242,3127779,4789733,1021948,2849066,2436158,6720078,454199,8743327,5001738,2281317,887753,8923014,959948,152182,72017
72,27,157.1,444.9,58268,8862,225.6826901,"(54545.6, 61494.5]",51.1,50.8,51.3,2.3,60.61481871,1.906898486,"Training",TRUE,93938,563624,140020,466142,154199,125841,295105,143565,452849,29245,714278,508679,297764,93938,765047,90916,4292,3693
25,10,165.6,473.1,45000,3634,0,"(42724.4, 45201]",46.1,44.2,48.8,2.55,62.55319149,9.191759113,"Training",TRUE,43608,226762,103933,111928,147904,0,138456,72680,198053,3271,263465,196963,122103,53057,348696,701,2601,0
114,50,202.3,467.3,36460,15261,65.52650547,"(34218.1, 37413.8]",48.4,47.9,49,2.36,53.45121762,5.930470348,"Training",FALSE,303694,839355,277751,766103,425782,56466,653171,111406,656223,183132,959917,739454,731002,338795,1471979,7421,3958,5343
81,49,201.2,334,34863,22643,0,"(34218.1, 37413.8]",37,36.1,37.8,2.71,52.00769416,7.439480417,"Training",FALSE,502675,1197815,733634,663440,783448,83780,774391,190202,1236308,196995,1148001,880813,837791,516261,2025168,34915,31135,17010
1962.667684,9,208.3,453.5494221,49256,2968,673.8544474,"(48021.6, 51046.4]",45.2,45.2,45.3,2.27,55.96546311,4.210526316,"Training",FALSE,31164,180752,48379,86666,119017,42740,91118,44520,181939,5936,202121,154040,90821,46004,278344,2680,894,10221
55,27,167.7,341.6,29415,10953,0,"[22640, 34218.1]",45.8,45.6,46,2.48,50.79001603,10.04694836,"Training",FALSE,261777,590367,162105,500553,418405,14239,433739,73386,506029,77767,534507,378974,522459,292446,1044521,2594,1198,5887
75,33,211.9,482.9,34679,10724,0,"(34218.1, 37413.8]",45.1,44.6,45.6,2.42,43.25842697,2.504393673,"Training",FALSE,201612,479363,210191,309924,553359,0,403223,54693,584458,182308,599472,400006,485798,259521,722293,329102,0,0
221,77,165.7,459.6,69900,54277,0,"(61494.5, 125635]",38.1,38.2,38.1,2.73,61.70039607,5.668411867,"Training",TRUE,417933,3077506,738168,2247068,1818280,624186,1997394,971559,3348891,227964,4304167,3631132,1324359,694746,5005422,126583,148204,19389
157,58,210.5,596.9,44843,21491,0,"(42724.4, 45201]",38.5,37.4,40.6,2.32,40.80389769,7.446377985,"Training",FALSE,313769,1029419,416926,1065954,500741,165481,827404,251445,1244329,105306,1325995,988586,795167,431970,1744074,273846,20729,48266
228,81,179.3,537.3,38121,28803,0,"(37413.8, 40362.7]",47.1,45.6,48.5,2.24,49.22182047,4.633003644,"Training",FALSE,483891,1532320,426285,720075,1627370,106572,962021,290911,1569764,267868,1892358,1232769,1244290,524215,2786167,16350,13377,4856
123,54,201.6,450,36852,25683,0,"(34218.1, 37413.8]",38.5,37.6,40.4,2.66,45.16008471,5.988023952,"Training",FALSE,577868,1068413,809015,1171145,485409,102732,1130052,177213,1037594,228579,1489614,1122348,1032457,611256,1861975,514101,20825,18822
55,28,189.7,391.8,39706,10539,94.88566278,"(37413.8, 40362.7]",41.4,39.6,43.4,2.56,53.36134454,3.337783712,"Training",FALSE,169678,565945,223427,406806,396267,27402,443692,105390,534328,88528,613370,453177,397321,225535,726897,20769,3096,9087
188,76,184.3,476.2,45029,30780,259.9090318,"(42724.4, 45201]",43.1,42.2,44.4,2.43,48.8646537,3.307540586,"Training",FALSE,427842,1523610,372438,1329696,1132704,243162,1111158,492480,1785240,221616,1846800,1491408,1425114,892620,2970312,18958,22928,2085
24,9,183.7,501.5,40496,2883,4856.052723,"(40362.7, 42724.4]",48.2,44.1,49.8,2.12,49.55290611,9.807692308,"Training",FALSE,39786,165196,44687,77841,162602,3172,107825,26524,168079,8649,187972,131465,108113,50741,286198,401,401,0
12,4,106.1,318.9,60810,3569,280.1905296,"(54545.6, 61494.5]",34.4,31,39,2.87,58.43071786,10.1488498,"Training",TRUE,37832,201292,77448,123488,151683,4283,132767,50680,221635,17845,241265,194154,80660,36761,307920,1333,2767,29614
68,29,159.7,429.8,45644,10806,9439.200444,"(45201, 48021.6]",43.8,42,45.5,2.25,56.33298209,7.021791768,"Training",FALSE,144801,674295,290682,358760,410628,20532,354437,157768,713196,24854,769388,554348,368485,154526,1051990,8704,4102,6003
781,314,188.1,470.4,53945,168437,100.9279434,"(51046.4, 54545.6]",37.4,36.4,38.3,2.62,47.54051019,4.702469467,"Training",TRUE,2593930,8017602,2021244,6771168,6838543,1212747,5524734,2745524,10224126,1633839,11756903,9634597,5389984,3132929,14734347,1243260,234674,214792
36,12,170.1,484.6,35740,6577,0,"(34218.1, 37413.8]",34.5,33.7,36.1,2.87,44.28060769,8.100358423,"Training",FALSE,165741,306489,155875,178237,310435,13154,184814,104575,350555,88132,282811,318681,232826,147325,315094,1595,0,2991
82,40,218.9,460.3,28086,13441,0,"[22640, 34218.1]",42.6,41.4,44.4,2.55,46.88756943,5.094207955,"Training",FALSE,350811,650545,237906,759417,286294,60485,564522,90055,559146,137099,548393,388445,685491,446242,1101200,3181,3081,3081
129,55,186.9,438.7,42125,21353,0,"(40362.7, 42724.4]",45.6,45.1,46.2,2.49,56.32238242,5.057135911,"Training",FALSE,403572,1253422,371543,997186,657673,108901,832767,264778,1146657,134524,1321751,1034634,826362,416384,1472108,567819,11658,59697
46,21,170.9,393.5,43453,13964,572.9017474,"(42724.4, 45201]",25.2,25.6,24.8,2.21,39.62511715,2.566452796,"Training",TRUE,347704,511083,48874,307208,874147,166172,388200,326758,881129,94956,1040318,676609,342118,181532,1257667,20731,28903,15050
161,64,189.5,480.2,34867,26368,0,"(34218.1, 37413.8]",41.5,39.8,43,2.55,49.91633035,5.682006978,"Training",FALSE,682932,1318400,640743,946612,970343,79104,933428,181940,1234023,292685,1360589,959796,1186560,735668,1853851,748956,5368,0
132,57,185.4,447.7,33869,20155,0,"[22640, 34218.1]",46.1,44,48.2,2.48,43.18792376,4.839989421,"Training",FALSE,459534,840464,517984,975502,356744,165271,701394,187442,832402,215659,1042014,976586,951316,526046,791509,1025574,5909,35253
1962.667684,58,162.5,453.5494221,52042,20022,49.94506043,"(51046.4, 54545.6]",45.4,44.4,47.6,2.26,50.45861171,7.700101317,"Training",TRUE,244269,1099208,392432,594654,888977,126139,772850,302333,1251375,70077,1451595,1047151,776854,344379,1953695,6986,10823,5313
1962.667684,9,126,453.5494221,45945,4236,0,"(45201, 48021.6]",43.7,42.3,45.2,2.35,59.25306577,6.165919283,"Training",FALSE,59728,267292,107171,91922,179183,45326,121574,72012,263056,11014,274070,202058,155885,83873,404872,4119,1864,6668
68,17,105.2,389.4,44508,12352,0,"(42724.4, 45201]",49.6,48,51.6,2.25,56.39295088,4.115421003,"Training",FALSE,181575,748532,248276,553370,406381,27175,321152,290272,673184,101287,639834,433556,528666,291508,1079152,11161,9234,93244
51,20,160.7,405.8,33824,8616,580.3156917,"[22640, 34218.1]",44.6,42,45.9,2.63,57.63697582,1.998889506,"Training",FALSE,177490,481635,275712,294668,272266,18956,300699,83576,357564,95638,429077,285190,378243,193860,763457,4655,0,7230
61,26,216.9,474.1,35630,14649,0,"(34218.1, 37413.8]",30.3,28.9,31,3,37.72517805,6.726726727,"Training",FALSE,462909,568382,329603,366225,735380,33693,319349,235849,716337,70316,524435,709800,540549,427751,293930,7882,3739,2729
224,101,184.7,403.4,35849,46036,0,"(34218.1, 37413.8]",40.2,38.8,41.2,2.53,39.47182268,4.18136909,"Training",FALSE,1178522,1823026,1137090,1579035,1717143,170334,1592846,478775,2076224,515604,2472134,1804612,1864458,1141693,1867858,2522441,22114,118403
1931,592,133.4,399,88516,716087,34.91195902,"(61494.5, 125635]",35.5,34.6,36.3,3.17,65.81954333,5.338507619,"Training",TRUE,6301566,42034307,10884523,20623306,33799307,6301566,12531523,20050436,45614742,3652044,52990438,47404960,12388306,7017653,37599378,14926606,13166984,3878088
61,23,191.7,497.6,51839,11190,0,"(51046.4, 54545.6]",37.4,36.9,38.2,2.96,59.65005302,9.868141217,"Training",TRUE,182397,635592,331224,464385,301012,22380,396126,88401,609855,96234,710565,552786,387174,227157,965592,4894,4295,93783
657,224,136.5,369.7,107143,229164,30.54580999,"(61494.5, 125635]",33.9,33.8,34,2.24,37.6164403,5.34181797,"Training",TRUE,1947894,9831136,1810396,4331200,4904110,11870696,1902062,7906158,17049802,847907,19639355,15147741,3208296,962489,16513685,1937731,2271328,1362940
783,273,158.6,429.7,64381,222742,35.91599249,"(61494.5, 125635]",37.2,36.3,38.2,2.99,64.70421858,5.847110572,"Training",TRUE,2405614,13230875,3563872,7038648,10067939,1603743,5613099,5368083,13965924,1715114,16549731,14055021,5145341,2739727,18051932,2635370,471843,673063
70,37,235,447.4,28456,14588,0,"[22640, 34218.1]",36,33.2,43.9,2.4,35.20291838,2.224694105,"Training",FALSE,545592,439099,533921,646249,264043,14588,468275,75858,431805,277172,694389,706844,676884,402629,614278,658357,21650,150766
1962.667684,23,188.4,453.5494221,57243,9811,0,"(54545.6, 61494.5]",39.4,38.4,40.3,2.71,53.24756825,5.470459519,"Training",TRUE,134411,439533,234483,462099,242332,42188,338480,86337,429722,103997,663224,507229,312971,134411,849290,40921,7280,9050
198,89,185.1,426.3,42000,38012,0,"(40362.7, 42724.4]",40.9,39.5,42.5,2.55,46.41282285,5.557586837,"Training",TRUE,737433,1733348,707024,1220186,1634516,243277,1326619,406729,1972823,387723,2409961,1805570,1493872,817258,2345671,1140562,24508,206954
135,55,211.2,531.4,36886,23177,43.14622255,"(34218.1, 37413.8]",39.6,38.8,40.5,2.53,54.11020777,4.994346023,"Training",FALSE,447317,1309501,377786,1022106,843643,74167,1017471,125156,1239970,171510,1390620,1049919,894633,516848,2232980,6721,20875,33196
68,29,153,374.9,41010,13852,0,"(40362.7, 42724.4]",44.5,44.2,45,2.69,51.41582622,2.955003358,"Training",TRUE,211936,693986,344915,750779,235484,54023,660741,128824,743853,109431,911462,671182,529147,264574,1311647,60335,6461,2982
36,15,168.3,447.2,52601,5797,0,"(51046.4, 54545.6]",41.9,41.1,42.5,2.51,55.57483731,7.055749129,"Training",TRUE,62028,336806,82898,213330,267822,15652,223765,73043,372168,26087,422022,317676,175650,79419,554006,2273,297,14626
16,6,170.8,532.8,43699,1861,0,"(42724.4, 45201]",48.3,42.2,52.7,2.39,63.62573099,3.205128205,"Training",FALSE,22332,123385,43548,58250,84304,0,69974,30335,115010,4653,141436,106264,56389,26241,165552,715,0,0
86,43,179.2,369.7,42291,20573,0,"(40362.7, 42724.4]",38.1,37.4,38.9,3.07,51.15022387,6.233766234,"Training",FALSE,376486,1051281,736514,779717,518440,22631,693311,207788,1129458,133725,1010135,785889,734457,464950,1160725,137888,1938,693926
146,59,169,453.6,44841,25790,0,"(42724.4, 45201]",40,38.5,41.8,2.46,51.4017769,5.602240896,"Training",FALSE,456483,1359133,263058,882019,1292079,141845,861386,392008,1374607,183109,1645402,1157971,1013547,533853,2387867,17731,30754,24643
10,4,181.3,469,54458,2069,0,"(51046.4, 54545.6]",32.4,23.7,40.2,2.52,64.53125,8.831908832,"Training",TRUE,32277,111106,59795,88140,58760,0,40553,41794,103657,15311,145451,108002,70140,32691,176630,14387,1099,1000
142,53,168.7,450.8,59975,25512,0,"(54545.6, 61494.5]",42.5,42.1,43.2,2.51,58.48682908,6.012884753,"Training",TRUE,272979,1525618,584225,885267,949047,132663,1007724,359720,1505208,135214,2056268,1617461,704132,298491,2480253,33828,10877,6287
162,61,161.1,452,50266,29550,0,"(48021.6, 51046.4]",40.7,40.4,41,2.45,52.56866734,4.872575733,"Training",TRUE,360510,1619340,502350,1128810,1069710,254130,1146540,390060,1947346,106380,2204430,1431810,907185,440295,2762200,13765,16277,124884
34,15,162.1,410.9,40545,5434,0,"(40362.7, 42724.4]",46.4,43.3,47.7,2.08,45.48274525,6.67996012,"Training",FALSE,108137,299414,70099,283655,96182,93465,188560,95095,355384,11412,346146,252681,205949,112484,445857,494,2469,0
625,263,203.2,498.3,39757,98632,496.7961716,"(37413.8, 40362.7]",41.8,40.5,43.4,2.48,47.3540756,6.447299298,"Training",TRUE,2120588,4754063,2505253,4132681,2988550,246580,4428577,877825,5000643,877825,6085595,4625841,3856512,2229084,9198022,336000,46560,47746
202,86,188.9,448.1,41017,35506,0,"(40362.7, 42724.4]",40.6,40,41.5,2.83,52.48578392,3.4164859,"Training",FALSE,628457,1789503,727873,1519657,1260463,42608,1562264,248542,1580017,404769,1998988,1720400,1384734,717222,2816021,577936,13005,69190
70,32,221.7,500.5,24035,11059,0,"[22640, 34218.1]",40.2,37.5,42.2,2.86,34.60837887,4.996127033,"Training",FALSE,372689,367159,259887,475537,315182,55295,456737,89578,354994,230028,455631,307441,606034,387065,302487,796524,0,6497
827,327,178.7,469.1,41296,158276,164.2700094,"(40362.7, 42724.4]",470.4,37.7,40.5,2.45,46.79502803,4.493936752,"Training",TRUE,2833141,7755524,2738175,4115176,7913800,1060450,4510866,2342485,9116698,1250381,9702319,7581421,5555488,3276314,11202713,2900507,233554,973462
31,12,158.8,412.1,60738,8546,0,"(54545.6, 61494.5]",34.1,33.5,34.2,3.01,61.86285295,5.57582074,"Training",FALSE,97425,531562,145282,265781,371751,71787,253817,90588,523016,69223,493105,414086,222196,141864,785820,12279,6764,35275
1912,664,142.3,433,62116,444769,229.3325299,"(61494.5, 125635]",33.6,32.4,35,2.92,48.7159544,4.603274095,"Training",FALSE,7738981,19970129,4936936,8539565,26775094,4225306,7872412,8539565,25974510,3558152,28109401,22060543,14188132,8539565,33039138,890559,2296349,5901137
68,32,163.5,360.7,36108,19120,0,"(34218.1, 37413.8]",29.4,28,30.8,2.62,45.45454545,4.392712551,"Training",FALSE,458880,862312,233264,244736,1340312,93688,483736,244736,1015272,185464,1045864,791568,764800,481824,1406437,47733,10757,363807
1757,561,151.6,469,57908,434211,414.5450023,"(54545.6, 61494.5]",35.8,35,36.6,2.61,52.60735221,4.783515756,"Training",TRUE,5036848,23273710,4515795,13069752,20885550,4950006,9292116,10768433,26877661,2865793,33043458,21039162,10290801,4819743,39687935,493076,1157235,557661
84,32,153.3,400.2,48006,21482,0,"(45201, 48021.6]",34,33.1,35,3.04,57.56531726,6.602564103,"Training",FALSE,307193,1183659,305045,900096,885059,58002,466160,244895,1187955,223413,1050470,1040884,908689,663794,1826111,15161,42069,163555
326,115,170.1,511,40923,49642,60.43269812,"(40362.7, 42724.4]",41,39,42.5,2.5,43.69722094,6.043704855,"Training",TRUE,938234,2209069,948163,1414797,2228926,372315,1816898,501385,2710454,441814,3048019,2214034,2218998,1300621,4411227,105709,36101,266864
135,60,222.3,487.9,40550,26720,2844.311377,"(40362.7, 42724.4]",34.7,33.1,35.5,2.5,46.71562217,2.874946891,"Training",FALSE,579824,1194384,232464,622576,1683360,133600,804272,352704,1408144,301936,1627248,1167664,905808,470273,1270103,1221272,28411,129921
65,29,186.9,442.3,47391,11661,0,"(45201, 48021.6]",38.8,37.2,39.8,2.46,57.19827586,5.586592179,"Training",TRUE,162088,705491,397641,369654,307851,90956,466440,174915,664677,40814,784786,646020,360325,212231,1055587,601,1902,23325
61,23,159,434.4,55465,11337,0,"(54545.6, 61494.5]",40.8,35.9,44.8,2.31,55.21331946,6.383909051,"Training",TRUE,129242,692691,310634,357116,349180,116772,383191,128109,734638,44215,829869,662081,348046,180259,1051204,1304,3509,8020
129,65,202.1,421.8,37360,25113,0,"(34218.1, 37413.8]",40.8,40.2,41.3,2.61,52.40160813,6.976323875,"Training",FALSE,436967,1368659,592667,889001,914114,115520,1067303,276243,1376193,203416,1501758,1162732,966851,567554,2415200,11070,8554,20026
53,22,228.4,540.3,46708,8769,0,"(45201, 48021.6]",41.1,39.8,41.6,2.46,57.60992108,5.038961039,"Training",TRUE,142058,528771,196426,377944,294639,7893,413897,57876,451604,128028,584893,451604,295516,154335,868614,0,100,3295
142,64,222.9,493.9,43740,22958,0,"(42724.4, 45201]",41.6,41.1,42.3,2.62,52.83877574,7.026920032,"Training",TRUE,355849,1209887,578542,943574,544105,229580,971124,174481,1196112,264017,1506045,1141013,876996,470639,2195594,15295,7250,44691
789,295,159.2,437.3,59382,164427,395.3122054,"(54545.6, 61494.5]",37.7,36.2,39.1,2.41,52.00990932,4.699355673,"Training",TRUE,2170437,8451548,1216760,3337869,9914949,1973124,4209332,3189884,9355897,1249646,12595109,7967109,4834154,2499291,14162041,1188399,492605,68699
753,330,164.3,384.5,48537,165829,6.03030833,"(48021.6, 51046.4]",40.9,39.3,42.3,2.53,48.94044517,5.643104513,"Training",TRUE,2752762,8274868,2852259,5605021,7014567,1111055,5140699,2636682,8755772,1641708,10812051,8009541,5936679,3117586,11553742,4112946,127275,392447
60,26,217.3,503.6,43615,10699,0,"(42724.4, 45201]",36.9,35.3,38.8,2.63,45.73721163,5.617495712,"Training",TRUE,218260,491085,197932,650500,171184,50286,470756,67404,545649,141227,587376,469687,420471,269615,992152,27563,791,24994
87,39,203.5,467.2,56444,17615,0,"(54545.6, 61494.5]",36,35.7,37.1,2.65,57.2702332,5.812641084,"Training",TRUE,248372,938880,327639,637663,711646,84552,540781,177912,974110,58130,1143214,853514,553111,306501,1531580,80115,5212,101063
1962.667684,9,164.5,453.5494221,44896,3105,0,"(42724.4, 45201]",46.2,43.8,47.9,2.31,49.88764045,7.180385289,"Training",FALSE,39434,174812,34776,136931,133205,5589,100292,48438,184748,20183,219834,155871,102465,39123,302822,2560,1083,0
110,69,196.1,330.8,36290,22126,0,"(34218.1, 37413.8]",45.4,44.4,47,2.34,55.30440345,2.248441674,"Training",FALSE,460221,1274458,90717,847426,1055411,219048,800962,179221,1002308,207985,1387301,980182,944781,458009,2170152,16764,5882,2255
124,61,205.2,436.7,45574,29744,0,"(45201, 48021.6]",30.7,29.9,31.4,2.63,50.28946353,5.712260808,"Training",TRUE,472930,1487200,243901,660317,1793564,276620,1044015,544316,1841154,110053,2004746,1680536,755498,398570,2460978,92995,42084,62202
414,184,202.8,477.6,40929,67001,776.1078193,"(40362.7, 42724.4]",40.9,39.3,42.6,2.4,46.93757362,6.374925294,"Training",FALSE,1192618,3229449,1273019,1976530,3256249,187603,2586239,683411,3497453,603009,4006660,3015045,2465637,1346721,6032026,321944,52522,90729
16,5,127.2,443.6,48543,2624,0,"(48021.6, 51046.4]",44.4,42.7,45.1,2.25,58.11808118,3.646833013,"Training",FALSE,35949,156128,21255,31751,192340,17056,91053,30964,161376,6298,202048,127143,79770,28340,257811,0,0,0
27,12,173.5,392.3,40722,4226,0,"(40362.7, 42724.4]",47.7,46.5,49.6,2.52,53.98618958,5.562130178,"Training",FALSE,83253,200735,133965,177915,110722,0,136500,41415,166927,42260,264125,204766,206229,112835,396938,15515,2050,4001
442,177,171.1,458.5,44326,67052,74.56899123,"(42724.4, 45201]",45.6,44.4,46.5,2.36,51.86159024,4.390138408,"Training",TRUE,925318,3614103,1019191,2869826,2145664,670520,3312369,704046,3567167,569942,4847860,3473294,2601618,1133179,6554583,62733,12429,14993
1962.667684,9,177.8,453.5494221,44932,2506,0,"(42724.4, 45201]",50.9,48.7,52.4,2.07,53.38283828,10.28708134,"Training",FALSE,29571,154621,72925,71421,99990,6265,77185,46612,145850,5764,194466,134322,87961,31075,244102,887,296,1182
181,65,166.7,454.2,41561,37483,0,"(40362.7, 42724.4]",38.1,37.1,39.6,2.78,61.30384168,7.851851852,"Training",FALSE,667198,2159021,922082,1525559,1218198,82463,1518062,378579,1967858,236143,2230239,1816193,1191960,663450,3574218,50162,10012,35553
